class,age_band,dist_m,going,ran,num,horse,age,sex,lbs,jockey,trainer,or,rpr,owner,pos
Class 2,4yo+,1609,Good To Firm,16,6,Terfel (GB),4,G,129,Eddie Ahern,Michael Bell,95,83,Mrs Anne Yearley,11
Class 2,4yo+,1609,Good To Firm,16,12,Astrocharm (IRE),4,F,118,Adrian McCarthy,Mark H Tompkins,87,75,Mystic Meg Limited,12
Class 2,4yo+,1609,Good To Firm,16,9,Londoner (USA),5,G,124,Paul Eddery,Simon Dow,90,67,P Mccarthy,13
Class 2,4yo+,1609,Good To Firm,16,11,Thihn (IRE),8,G,122,Steve Carson,John Spearing,88,59,The Square Milers,14
Class 2,4yo+,1609,Good To Firm,16,10,Mine (IRE),5,H,123,Kieren Fallon,James Bethell,89,57,M J Dawson,15
Class 2,4yo+,1609,Good To Firm,16,7,Golden Chalice (IRE),4,G,125,Michael Hills,Andrew Balding,91,51,Holistic Racing Ltd,16
Class 3,3yo,1207,Good To Firm,8,8,Topkamp (GB),3,F,125,Kieren Fallon,Michael Bell,94,94,Baron F C Oppenheim,1
Class 3,3yo,1207,Good To Firm,8,4,Camlet (GB),3,F,125,Eddie Ahern,Luca Cumani,97,90,The Leigh Family,2
Class 3,3yo,1207,Good To Firm,8,2,Bad Intentions (IRE),3,F,125,Gary Carter,G C H Chung,82,84,Jordan E Lund,3
Class 3,3yo,1207,Good To Firm,8,1,Sister Bluebird (GB),3,F,129,Michael Hills,Brian Meehan,94,87,Oreilly Hyland Pidgley Partnership,4
Class 3,3yo,1207,Good To Firm,8,3,Bandit Queen (GB),3,F,125,Philip Robinson,Michael Jarvis,85,77,Action Bloodstock,5
Class 3,3yo,1207,Good To Firm,8,5,Latest Edition (GB),3,F,125,T Quinn,Amanda Perrett,89,68,K Abdullah,6
Class 3,3yo,1207,Good To Firm,8,7,Silca Boo (GB),3,F,125,Steve Drowne,Mick Channon,99,60,Aldridge Racing Ltd,7
Class 3,3yo,1207,Good To Firm,8,6,New Foundation (IRE),3,F,125,Dane ONeill,Stef Higgins,92,39,Shefford Valley Stud,8
Class 4,3yo,1811,Good To Firm,17,4,Chinkara (GB),3,G,132,Eddie Ahern,Brian Meehan,80,88,Mrs Susan Roy,1
Class 4,3yo,1811,Good To Firm,17,2,Fabulous Jet (FR),3,G,132,Steve Drowne,Mick Channon,80,87,Jumeirah Racing,2
Class 4,3yo,1811,Good To Firm,17,1,Bowing (GB),3,C,133,Robert Havlin,John Gosden,81,86,George Strawbridge,3
Class 4,3yo,1811,Good To Firm,17,5,Hoh Buzzard (IRE),3,F,132,Kieren Fallon,Michael Bell,80,84,David Allport Michael Lynch,4
Class 4,3yo,1811,Good To Firm,17,16,Kyle Of Lochalsh I (GB),3,C,107,Adrian McCarthy,George Margarson,58,60,Stableside Racing Partnership 7,5
Class 4,3yo,1811,Good To Firm,17,6,Donegal Dancer (IRE),3,G,130,Michael Hills,B W Hills,78,79,John C Grant,6
Class 4,3yo,1811,Good To Firm,17,3,Big Smoke I (IRE),3,G,132,Jimmy Quinn,Brian Meehan,80,80,Kennet Valley Thoroughbreds Iii,7
Class 4,3yo,1811,Good To Firm,17,15,Snows Ride (GB),3,C,121,Richard Mullen,William Muir,69,66,The Parkside Partnership,8
Class 4,3yo,1811,Good To Firm,17,13,Sir Laughalot (GB),3,C,124,Steve Carson,Emma Lavelle,72,66,Fraser Miller Racing,9
Class 4,3yo,1811,Good To Firm,17,7,Rondinay (FR),3,F,130,Dane ONeill,Richard Hannon Snr,78,72,Cathal M Ryan,10
Class 4,3yo,1811,Good To Firm,17,12,Hollywood Henry (IRE),3,C,124,T Quinn,John Akehurst,72,65,Lonwin Partnership,11
Class 4,3yo,1811,Good To Firm,17,8,Montmartre (IRE),3,F,129,Simon Whitworth,N A Callaghan,77,70,John Livock,12
Class 4,3yo,1811,Good To Firm,17,14,Toy Show (IRE),3,F,120,Ryan Moore,Richard Hannon Snr,71,62,Tom Gaffney,13
Class 4,3yo,1811,Good To Firm,17,9,Danehill Lad (IRE),3,G,127,Paul Eddery,Simon Dow,75,65,Epsoms Dream Team,14
Class 4,3yo,1811,Good To Firm,17,11,Perfect Night (GB),3,F,125,Oscar Urbina,Roger Charlton,73,59,Perfect Night Partnership,15
Class 4,3yo,1811,Good To Firm,17,17,Catch The Fox (GB),3,G,106,Thomas OBrien,John Bridger,58,29,Five For Fun,16
Class 4,3yo,1811,Good To Firm,17,10,Princess Speedfit (FR),3,F,127,Gary Carter,George Margarson,75,42,John Guest,17
Class 4,3yo+,2900,Good To Firm,11,7,Got One Too (FR),6,G,124,Simon Whitworth,Nicky Henderson,66,79,Sir Eric Parker Mary Anne Parker,1
Class 4,3yo+,2900,Good To Firm,11,6,High Point (IRE),5,G,124,Kieren Fallon,Gerry Enright,66,79,The Aedean Partnership,2
Class 4,3yo+,2900,Good To Firm,11,1,Gin Palace (IRE),5,G,137,Ryan Moore,Gary Moore,82,93,Mrs Patricia Gilmore,3
Class 4,3yo+,2900,Good To Firm,11,9,Nightwatchman (IRE),4,G,111,J F Egan,William Muir,54,59,Trouble Free Partnership,4
Class 4,3yo+,2900,Good To Firm,11,2,Murzim (GB),4,G,131,Neil Callan,John Gallagher,74,78,C R Marks Banbury,5
Class 4,3yo+,2900,Good To Firm,11,5,Ampoule (GB),4,G,126,Philip Robinson,Clive Brittain,69,73,R A Pledger,6
Class 4,3yo+,2900,Good To Firm,11,11,Martins Sunset (GB),5,G,107,Adrian McCarthy,William Muir,52,36,Mrs Barbara Jean Martin,7
Class 4,3yo+,2900,Good To Firm,11,8,Another Aspect (IRE),4,G,117,Richard Mullen,J Cullinan,60,34,Alan Spargo Ltd Toolmakers,8
Class 4,3yo+,2900,Good To Firm,11,3,Lady Laureate (GB),5,M,131,Gary Carter,Giles Bravery,73,47,Blackfoot Bloodstock,9
Class 4,3yo+,2900,Good To Firm,11,10,Our Monogram (GB),7,G,110,Jimmy Quinn,Ralph Beckett,52,25,The Foxons Fillies Partnership,10
Class 4,3yo+,2900,Good To Firm,11,4,Tasneef (USA),4,G,127,Dane ONeill,Tim McCarthy,70,39,A D Spence,11
Class 3,2yo,1207,Good To Firm,7,1,Barbajuan (IRE),2,C,126,Christophe Soumillon,N A Callaghan,–,91,Team Havana,1
Class 3,2yo,1207,Good To Firm,7,3,Fancy Foxtrot (GB),2,C,122,Eddie Ahern,Brian Meehan,–,86,Joe L Allbritton,2
Class 3,2yo,1207,Good To Firm,7,2,Lord Links (IRE),2,C,126,Richard Hughes,Richard Hannon Snr,–,83,Coriolan Links Partnership Vi,3
Class 3,2yo,1207,Good To Firm,7,4,Fun And Games (IRE),2,F,121,Chris Catlin,Mick Channon,–,74,Sheikh Mohammed,4
Class 3,2yo,1207,Good To Firm,7,6,Swinbrook (USA),2,C,119,Seb Sanders,James Toller,–,68,Duke Of Devonshire,5
Class 3,2yo,1207,Good To Firm,7,7,Wild Pitch (GB),2,C,116,Ryan Moore,Philip Mitchell,–,47,Philip Mitchell,6
Class 3,2yo,1207,Good To Firm,7,5,Bold Joe (IRE),2,C,119,Richard Mullen,Philip Mitchell,–,35,M Vickers,7
Class 1,3yo+,1006,Good To Firm,11,5,Peruvian Chief (IRE),6,G,129,Eddie Ahern,Nick Littmoden,101,109,M C S D Racing Ltd,1
Class 1,3yo+,1006,Good To Firm,11,6,Vision Of Night (GB),7,H,129,Seb Sanders,John Dunlop,110,102,Hesmonds Stud,2
Class 1,3yo+,1006,Good To Firm,11,2,Boleyn Castle (USA),6,G,129,Robert Miles,T G Mills,114,101,M A Shipman,3
Class 1,3yo+,1006,Good To Firm,11,7,Proud Boast (GB),5,M,128,Michael Tebbutt,Geraldine Rees,103,94,J W Gittins,4
Class 1,3yo+,1006,Good To Firm,11,1,Rudis Pet (IRE),9,G,133,Alex Greaves,David Nicholls,109,97,D Nicholls,5
Class 1,3yo+,1006,Good To Firm,11,9,Deportivo (GB),3,C,125,Richard Hughes,Roger Charlton,105,96,K Abdullah,6
Class 1,3yo+,1006,Good To Firm,11,4,Golden Bounty (GB),4,C,129,Dane ONeill,Richard Hannon Snr,90,91,George E K Teo,7
Class 1,3yo+,1006,Good To Firm,11,3,Funfair Wane (GB),4,G,129,Adrian Nicholls,David Nicholls,105,90,Mrs Jean Keegan D Nicholls,8
Class 1,3yo+,1006,Good To Firm,11,8,Vita Spericolata (IRE),6,M,128,Gary Carter,John Wainwright,98,81,The Blue Check Partnership,9
Class 1,3yo+,1006,Good To Firm,11,11,Camlet (GB),3,F,116,Chris Catlin,Luca Cumani,95,76,The Leigh Family,10
Class 1,3yo+,1006,Good To Firm,11,10,The Lord (GB),3,C,121,Alan Daly,Bill Turner,97,80,Mrs M S Teversham,11
Class 1,3yo,1609,Good To Firm,7,6,Oriental Magic (IRE),3,G,124,Christophe Soumillon,Sir Michael Stoute,–,117,H H Aga Khan,1
Class 1,3yo,1609,Good To Firm,7,5,Ikhtyar (IRE),3,C,124,Richard Hills,John Gosden,–,111,Hamdan Al Maktoum,2
Class 1,3yo,1609,Good To Firm,7,1,Rimrod (USA),3,C,129,Martin Dwyer,Andrew Balding,108,110,George Strawbridge,3
Class 1,3yo,1609,Good To Firm,7,2,Royal Dignitary (USA),3,C,129,Eddie Ahern,David Loder,106,108,Sheikh Mohammed,4
Class 1,3yo,1609,Good To Firm,7,3,Balins Sword (IRE),3,C,124,Seb Sanders,Brian Meehan,100,103,Jeffen Racing,5
Class 1,3yo,1609,Good To Firm,7,4,Captain Saif (GB),3,G,124,Richard Hughes,Richard Hannon Snr,104,97,Malih L Al Basti,6
Class 1,3yo,1609,Good To Firm,7,7,Rockets n Rollers (IRE),3,C,124,Dane ONeill,Richard Hannon Snr,111,95,Michael Mulholland,7
Class 3,3yo+,1207,Good To Firm,18,11,Ringmoor Down (GB),4,F,125,Dane ONeill,David Arbuthnot,74,88,Prof C D Green,1
Class 3,3yo+,1207,Good To Firm,18,8,Mutawaqed (IRE),5,G,127,Eddie Ahern,Mikael Magnusson,76,86,East Wind Racing Ltd,2
Class 3,3yo+,1207,Good To Firm,18,1,Budelli I (IRE),6,H,135,Eddie Creighton,Mick Channon,89,98,Mrs C Roper,3
Class 3,3yo+,1207,Good To Firm,18,3,Old Blue Eyes (GB),4,C,134,Brett Doyle,P W Harris,83,91,The Special Ones,4
Class 3,3yo+,1207,Good To Firm,18,9,Texas Gold I (GB),5,G,125,Richard Mullen,William Muir,74,82,C L A Edginton,5
Class 3,3yo+,1207,Good To Firm,18,7,Candleriggs (IRE),7,G,128,Adrian Nicholls,David Nicholls,77,83,D Nicholls,6
Class 3,3yo+,1207,Good To Firm,18,14,Full Spate (GB),8,G,124,Paul Fitzsimons,Milton Bradley,73,77,E A Hayward,7
Class 3,3yo+,1207,Good To Firm,18,18,Another Glimpse (GB),5,G,122,Tony Clark,Miss B Sanders,71,73,Edward Hyde,8
Class 3,3yo+,1207,Good To Firm,18,13,Madrasee (GB),5,M,121,Ryan Moore,Les Hall,73,71,J Daniels,9
Class 3,3yo+,1207,Good To Firm,18,4,Extinguisher (GB),4,G,134,Alex Greaves,David Nicholls,83,80,Mike Browne,10
Class 3,3yo+,1207,Good To Firm,18,19,Yorkies Boy (GB),8,G,122,Chris Catlin,Milton Bradley,71,68,Paul De Weck,11
Class 3,3yo+,1207,Good To Firm,18,17,Romany Nights (IRE),3,G,122,Seb Sanders,R Wilman,80,76,J T Billson,12
Class 3,3yo+,1207,Good To Firm,18,2,Idle Power (IRE),5,G,140,Fergus Sweeney,Jim Boyle,89,85,The Idle Bs,13
Class 3,3yo+,1207,Good To Firm,18,10,Blue Knight (IRE),4,G,125,Michael Tebbutt,Alan Jarvis,74,68,Jarvis Associates,14
Class 3,3yo+,1207,Good To Firm,18,12,Fantasy Believer (GB),5,G,121,Liam Keniry,John Quinn,73,66,The Fantasy Fellowship B,15
Class 3,3yo+,1207,Good To Firm,18,15,Alpen Wolf (IRE),8,G,124,Martin Dwyer,William Muir,73,60,R Haim,16
Class 3,3yo+,1207,Good To Firm,18,6,Brevity (GB),8,G,129,Richard Hughes,Milton Bradley,78,64,E A Hayward,17
Class 3,3yo+,1207,Good To Firm,18,5,Stateroom (USA),5,G,131,Simon Whitworth,James Toller,80,39,Lady Sophia Topley,18
Class 3,3yo+,2012,Good To Firm,14,11,Lara Falana (GB),5,M,116,Ryan Moore,Miss B Sanders,69,78,R Lamb,1
Class 3,3yo+,2012,Good To Firm,14,5,Pagan Dance (IRE),4,G,133,Richard Hughes,Amanda Perrett,83,91,The Gap Partnership,2
Class 3,3yo+,2012,Good To Firm,14,6,Highland Reel (GB),6,G,129,Liam Keniry,David Elsworth,82,89,Sir Gordon Brunton,3
Class 3,3yo+,2012,Good To Firm,14,13,Cill Droichead (IRE),3,C,117,Brett Doyle,E J ONeill,81,86,Mrs Melissa Oneill,4
Class 3,3yo+,2012,Good To Firm,14,3,Dream Magic (GB),5,G,135,Martin Dwyer,M J Ryan,85,87,P E Axon,5
Class 3,3yo+,2012,Good To Firm,14,4,Scent Of Victory (IRE),4,G,135,Eddie Ahern,Paul Cole,85,84,B M Arbib P Cole,6
Class 3,3yo+,2012,Good To Firm,14,8,Parisien Star (IRE),7,G,126,Richard Mullen,Jim Boyle,76,75,John Hopkins Ta South Hatch Racing,7
Class 3,3yo+,2012,Good To Firm,14,14,College Delinquent (IRE),4,G,111,Chris Catlin,K Bell,61,51,Martin Collins,8
Class 3,3yo+,2012,Good To Firm,14,12,Perfidious (USA),5,G,118,Fergus Sweeney,Jim Boyle,68,58,Oxford Computer Consultants Partnership,9
Class 3,3yo+,2012,Good To Firm,14,1,Whaleef (GB),5,G,140,Dane ONeill,Paul Webber,90,75,Mrs P Sherwood,10
Class 3,3yo+,2012,Good To Firm,14,7,Tour De Force (GB),4,G,132,Richard Hills,William Haggas,82,64,The Six Pack,11
Class 3,3yo+,2012,Good To Firm,14,10,Orinocovsky (IRE),4,C,120,Christophe Soumillon,Charles Egerton,70,50,Andy J Smith,12
Class 3,3yo+,2012,Good To Firm,14,2,Snow Leopard I (IRE),4,G,136,Seb Sanders,John Dunlop,86,50,Miss A Struthers Susan Abbott Racing,13
Class 3,3yo+,2012,Good To Firm,14,9,Ark Admiral (GB),4,G,125,Simon Whitworth,Brian Meehan,75,16,Miss A L Mayo,14
Class 4,3yo,1609,Good To Firm,12,3,Glimmer Of Light (IRE),3,G,121,R Cody-Boutcher,P W Harris,–,75,Twist Of Fate Partnership,1
Class 4,3yo,1609,Good To Firm,12,10,Dhakhirah (IRE),3,F,121,Richard Hills,A C Stewart,–,67,Hamdan Al Maktoum,2
Class 4,3yo,1609,Good To Firm,12,4,Kituhwa (USA),3,C,126,Dane ONeill,John Gosden,–,65,Sheikh Mohammed,3
Class 4,3yo,1609,Good To Firm,12,2,Dawaarr (IRE),3,C,126,Michael Tebbutt,Michael Jarvis,–,64,Sheikh Ahmed Al Maktoum,4
Class 4,3yo,1609,Good To Firm,12,12,Maystock (GB),3,F,121,Eddie Ahern,Gerard Butler,–,57,Stock Hill Racing,5
Class 4,3yo,1609,Good To Firm,12,5,Mark Your Way (GB),3,C,123,Liam Keniry,Patrick Chamings,–,55,Mrs Alexandra J Chandris,6
Class 4,3yo,1609,Good To Firm,12,7,Peak Park (USA),3,C,126,Simon Whitworth,James Toller,–,54,Lady Celina Carter,7
Class 4,3yo,1609,Good To Firm,12,9,Zonic Boom (FR),3,C,126,Richard Hughes,James Fanshawe,–,53,Mrs V Shelton,8
Class 4,3yo,1609,Good To Firm,12,1,Back In Action (GB),3,C,126,Martin Dwyer,Mikael Magnusson,83,46,East Wind Racing Ltd,9
Class 4,3yo,1609,Good To Firm,12,6,Mill Byre (IRE),3,C,126,Seb Sanders,T G Mills,–,38,Resplendent Racing Limited,10
Class 4,3yo,1609,Good To Firm,12,11,Lady Lakshmi (GB),3,F,121,Brett Doyle,Rae Guest,–,17,Graham Robinson,11
Class 4,3yo,1609,Good To Firm,12,8,Senza Scrupoli (GB),3,G,119,Nicky Mackay,Luca Cumani,–,17,Equibreed Srl,12
Class 4,3yo+,3219,Good To Firm,14,12,Decisive (GB),4,G,119,Eddie Ahern,Paul Webber,66,77,Peter S Jensen,1
Class 4,3yo+,3219,Good To Firm,14,6,Bobsleigh (GB),4,G,121,Liam Treadwell,Amanda Perrett,75,85,A Ogilvy And Mrs F Ogilvy,2
Class 4,3yo+,3219,Good To Firm,14,9,Got One Too (FR),6,G,126,Simon Whitworth,Nicky Henderson,71,79,Sir Eric Parker Mary Anne Parker,3
Class 4,3yo+,3219,Good To Firm,14,8,Persian Waters (IRE),7,G,127,Christophe Soumillon,James Fanshawe,72,80,Paul Green,4
Class 4,3yo+,3219,Good To Firm,14,1,Tioman (IRE),4,G,137,Richard Hills,Michael Jarvis,84,86,H R H Sultan Ahmad Shah,5
Class 4,3yo+,3219,Good To Firm,14,4,Look First (IRE),5,G,129,Liam Keniry,Ian Wood,77,79,Christopher Shankland,6
Class 4,3yo+,3219,Good To Firm,14,3,King Flyer (IRE),7,H,127,Nicky Mackay,Julia Feilden,79,80,J W Jenkins,7
Class 4,3yo+,3219,Good To Firm,14,10,Lady Laureate (GB),5,M,125,Gary Carter,Giles Bravery,70,69,Blackfoot Bloodstock,8
