dist,ran,num,pos,ovr_btn,btn,age,lbs,or,rpr
24,10,6,10,60.75,2.25,11,162,103,52
25,8,1,1,0,0,5,159,124,131
25,8,2,2,19,19,5,159,125,122
25,8,6,3,33,14,6,146,0,93
25,8,5,4,41,8,5,153,0,88
25,8,8,5,82,41,4,147,0,43
25,8,3,6,141,59,5,153,0,0
25,8,4,7,147,6,6,146,0,0
25,8,7,0,0,0,5,153,0,0
3,9,7,1,0,0,9,152,119,127
3,9,2,2,2.25,2.25,9,162,126,132
3,9,3,3,10.25,8,8,162,126,126
3,9,6,4,10.75,0.5,10,160,124,121
3,9,5,5,27.75,17,10,161,125,112
3,9,9,6,35.75,8,9,147,118,98
3,9,1,7,58.75,23,8,166,130,84
3,9,8,0,0,0,7,147,118,0
3,9,4,0,0,0,11,162,126,0
25,7,4,1,0,0,7,162,125,131
25,7,3,2,4.5,4.5,6,163,126,127
25,7,6,3,13.5,9,7,153,121,116
25,7,7,4,74.5,61,5,156,119,57
25,7,5,,0,0,6,161,124,0
25,7,2,0,0,0,6,164,127,0
25,7,1,0,0,0,10,166,129,0
24,8,6,1,0,0,11,159,133,134
24,8,4,2,10,10,9,157,125,122
24,8,5,3,31,21,10,159,0,101
24,8,2,4,37,6,9,161,118,103
24,8,7,5,43,6,7,157,0,91
24,8,3,6,69,26,9,159,93,67
24,8,8,0,0,0,13,161,99,0
24,8,1,0,0,0,9,163,117,0
2,12,1,1,0,0,5,159,125,120
2,12,2,2,9,9,5,152,0,101
2,12,8,3,18,9,4,148,0,88
2,12,9,4,20,2,4,141,0,86
2,12,5,5,21.25,1.25,6,152,0,90
2,12,3,6,25,3.75,5,152,0,88
2,12,7,7,26.75,1.75,5,152,0,83
2,12,12,8,30.25,3.5,4,148,0,78
2,12,4,9,31.5,1.25,7,147,0,79
2,12,11,10,42.5,11,4,148,0,69
2,12,6,11,55.5,13,5,152,0,55
2,12,10,0,0,0,4,148,0,0
24,5,1,1,0,0,5,168,144,147
24,5,2,2,23,23,8,168,145,126
24,5,4,3,34,11,6,154,0,100
24,5,5,4,40,6,5,154,0,94
24,5,3,0,0,0,9,154,0,128
25,8,5,1,0,0,6,152,129,129
25,8,8,2,7,7,7,138,0,113
25,8,7,3,18,11,5,145,0,100
25,8,1,4,33,15,9,147,0,96
25,8,2,5,34.75,1.75,5,152,0,94
25,8,4,6,75.75,41,6,152,0,55
25,8,6,7,108.75,33,6,138,0,18
25,8,3,8,131.75,23,9,152,0,5
3,10,1,1,0,0,10,166,140,156
3,10,11,2,6,6,9,148,125,137
3,10,12,3,10.5,4.5,7,147,121,128
3,10,7,4,15.5,5,10,155,129,131
3,10,4,5,35.5,20,9,158,132,114
3,10,6,6,36.5,1,7,157,131,112
3,10,3,7,39.75,3.25,10,160,134,113
3,10,5,8,45.75,6,8,158,132,105
3,10,2,0,0,0,10,161,135,0
3,10,8,0,0,0,9,153,127,0
25,11,6,1,0,0,7,158,112,128
25,11,8,2,15,15,5,158,112,113
25,11,2,3,21,6,8,163,117,114
25,11,1,4,25,4,9,166,120,113
25,11,9,5,25,0.05,7,154,108,100
25,11,12,6,37,12,6,148,102,83
25,11,10,7,73,36,8,151,105,54
25,11,4,,0,0,6,161,115,0
25,11,5,0,0,0,7,160,114,0
25,11,7,0,0,0,8,155,112,0
25,11,11,0,0,0,7,149,103,0
2,7,1,1,0,0,8,166,151,156
2,7,5,2,1,1,9,152,137,142
2,7,2,3,7,6,10,163,148,148
2,7,3,4,9,2,7,162,147,146
2,7,6,5,12.25,3.25,7,150,135,131
2,7,7,6,16.25,4,9,140,125,115
2,7,4,7,30.25,14,9,157,142,130
2,10,3,1,0,0,6,157,110,122
2,10,5,2,10,10,7,156,109,111
2,10,9,3,18,8,4,143,100,91
2,10,7,4,36,18,5,154,103,81
2,10,8,5,46,10,10,147,100,69
2,10,6,6,50.5,4.5,5,152,105,70
2,10,4,7,58.5,8,5,157,110,67
2,10,11,8,85.5,27,12,134,87,20
2,10,1,0,0,0,8,159,112,0
2,10,10,0,0,0,7,137,86,0
2,9,5,1,0,0,5,154,0,108
2,9,4,2,4.5,4.5,5,154,120,105
2,9,6,3,9,4.5,5,154,0,99
2,9,3,4,15,6,5,154,0,94
2,9,8,5,23,8,4,150,0,83
2,9,9,6,39,16,6,147,0,65
2,9,7,7,44,5,4,150,0,66
2,9,2,8,56,12,5,154,0,57
2,9,1,9,73,17,6,154,0,42
24,8,6,1,0,0,6,152,86,106
24,8,7,2,12,12,9,151,85,91
24,8,3,3,18,6,13,164,98,100
24,8,4,4,20.75,2.75,5,163,97,96
24,8,2,5,25.25,4.5,12,166,100,96
24,8,8,6,62.25,37,9,140,74,35
24,8,1,7,71.25,9,9,166,100,53
24,8,5,8,71.5,0.3,7,156,90,43
2,10,8,1,0,0,6,161,100,110
2,10,9,2,6,6,8,154,93,96
2,10,7,3,7.25,1.25,4,155,105,103
2,10,5,4,18.25,11,9,156,102,94
2,10,4,5,22.75,4.5,5,165,104,91
2,10,1,6,34.75,12,7,166,105,85
2,10,2,7,37.25,2.5,7,165,104,78
2,10,10,8,37.75,0.5,4,149,92,62
2,10,11,9,40.75,3,4,140,83,50
2,10,3,10,43,2.25,6,165,104,73
3,5,1,1,0,0,8,166,120,136
3,5,5,2,2.5,2.5,9,154,108,120
3,5,2,3,25.5,23,9,161,115,106
3,5,3,4,38.5,13,6,159,113,93
3,5,4,5,42.25,3.75,8,156,110,86
25,12,9,1,0,0,6,152,108,113
25,12,5,2,3.25,3.25,5,158,111,114
25,12,4,3,4.25,1,8,161,114,114
25,12,8,4,5.25,1,8,155,108,107
25,12,1,5,17.25,12,5,166,119,107
25,12,6,6,25.25,8,7,157,110,91
25,12,10,7,38.25,13,7,152,108,80
25,12,2,,0,0,5,163,116,0
25,12,3,0,0,0,10,162,115,0
25,12,12,0,0,0,7,151,104,0
25,12,7,0,0,0,6,157,110,0
25,12,11,0,0,0,8,155,108,0
2,4,5,1,0,0,10,156,97,104
2,4,2,2,1.25,1.25,9,166,107,111
2,4,3,3,9.25,8,10,164,105,102
2,4,4,4,19.25,10,6,161,102,89
2,4,2,1,0,0,3,158,0,122
2,4,1,2,8,8,3,158,0,110
2,4,4,3,27,19,3,152,0,92
2,4,3,4,126,99,3,152,0,0
2,6,5,1,0,0,7,155,108,116
2,6,1,2,3,3,5,162,115,118
2,6,6,3,20,17,9,152,105,108
2,6,2,4,25,5,6,159,112,97
2,6,4,5,42,17,7,155,108,82
2,6,3,,0,0,9,157,110,0
2,5,2,1,0,0,5,160,138,150
2,5,1,2,6,6,5,162,135,138
2,5,5,3,12,6,4,160,131,130
2,5,6,4,37,25,6,154,121,106
2,5,3,5,57,20,5,160,127,105
3,7,1,1,0,0,7,166,115,122
3,7,6,0,1.25,1.25,6,156,105,110
3,7,5,2,5.75,4.5,11,162,111,110
3,7,3,3,22.75,17,8,164,113,104
3,7,2,0,0,0,9,158,114,0
3,7,7,0,0,0,8,155,104,0
3,7,4,0,0,0,8,162,111,0
2,5,1,1,0,0,7,162,162,151
2,5,2,2,2,2,7,155,138,140
2,5,5,3,10,8,6,154,134,132
2,5,6,4,28,18,7,154,115,116
2,5,4,5,60,32,6,154,122,95
2,5,3,1,0,0,7,164,132,137
2,5,6,2,0.5,0.5,9,155,123,129
2,5,2,3,23.5,23,9,164,132,117
2,5,5,4,32.5,9,5,155,123,104
2,5,1,5,37.5,5,10,166,134,109
25,7,8,1,0,0,5,152,121,131
25,7,1,2,8,8,6,159,122,130
25,7,3,3,9.75,1.75,6,152,0,112
25,7,6,4,26.75,17,6,152,0,106
25,7,7,5,49.75,23,5,152,0,76
25,7,2,6,51.75,2,7,149,0,75
25,7,4,7,78.75,27,4,152,0,50
2,7,2,1,0,0,4,152,0,116
2,7,3,2,1.25,1.25,5,152,0,116
2,7,6,3,5.75,4.5,6,152,0,108
2,7,5,4,9.5,3.75,4,152,0,105
2,7,4,5,10.5,1,4,152,0,103
2,7,1,6,23.5,13,4,152,0,93
2,7,7,7,43.5,20,5,147,0,70
25,9,3,1,0,0,5,152,0,131
25,9,8,2,0.2,0.2,5,152,0,130
25,9,2,3,19.25,19,5,149,0,115
25,9,5,4,19.75,0.5,5,152,0,115
25,9,7,5,51.75,32,6,152,0,91
25,9,4,6,74.75,23,4,152,0,78
25,9,1,7,78.75,4,5,152,0,59
25,9,9,8,89.75,11,5,152,0,50
25,9,6,9,93.25,3.5,5,152,0,46
3,9,2,1,0,0,7,160,132,140
3,9,8,2,2,2,7,152,124,129
3,9,7,3,4.75,2.75,6,153,125,130
3,9,5,4,10.75,6,7,158,130,131
3,9,9,5,60.75,50,5,146,118,70
3,9,6,BD,0,0,9,157,129,0
3,9,4,,0,0,7,156,131,0
3,9,3,,0,0,7,160,132,132
3,9,1,0,0,0,7,162,134,0
25,5,3,1,0,0,6,153,144,151
25,5,1,2,4,4,9,166,157,155
25,5,5,3,4.25,0.2,8,144,135,135
25,5,4,4,7.25,3,8,148,139,134
25,5,2,5,106.25,101,7,154,145,0
24,5,3,1,0,0,8,163,155,157
24,5,4,2,8,8,9,160,146,146
24,5,2,3,10.75,2.75,8,163,145,147
24,5,5,4,66.75,56,7,156,141,82
24,5,1,0,0,0,7,163,142,0
24,7,3,1,0,0,10,161,115,122
24,7,4,2,1.5,1.5,10,154,115,120
24,7,7,3,6.5,5,5,153,107,114
24,7,1,4,6.75,0.3,7,166,120,121
24,7,6,5,28.75,22,6,156,110,91
24,7,5,0,0,0,8,156,110,0
24,7,2,0,0,0,7,158,115,97
2,8,3,1,0,0,7,159,116,124
2,8,7,2,0.2,0.2,5,145,102,108
2,8,4,3,19.25,19,4,153,115,104
2,8,2,4,20.25,1,7,162,119,107
2,8,8,5,37.25,17,8,135,94,67
2,8,6,6,47.25,10,6,156,110,74
2,8,5,7,88.25,41,5,156,110,37
2,8,1,0,0,0,6,161,120,0
2,9,2,1,0,0,4,152,0,120
2,9,9,2,1,1,5,152,0,116
2,9,8,3,3,2,5,152,0,114
2,9,6,4,9,6,5,152,0,109
2,9,3,5,10.25,1.25,4,152,0,107
2,9,4,6,10.5,0.3,4,152,0,106
2,9,1,7,11.75,1.25,4,152,0,108
2,9,5,8,12,0.1,4,152,0,105
2,9,7,9,39,27,4,152,0,78
2,5,4,1,0,0,6,154,0,161
2,5,2,2,19,19,5,154,141,141
2,5,1,3,35,16,8,154,0,128
2,5,3,,0,0,7,154,0,0
2,5,5,,0,0,7,147,0,134
3,5,5,1,0,0,5,152,132,142
3,5,1,2,2,2,7,160,152,148
3,5,2,3,19,17,8,152,130,128
3,5,4,4,26,7,6,152,125,117
3,5,3,5,28.25,2.25,6,152,125,116
24,8,3,1,0,0,8,163,132,140
24,8,2,2,6,6,6,166,135,139
24,8,4,3,8.5,2.5,7,161,130,130
24,8,8,4,10.25,1.75,6,146,115,114
24,8,1,5,33.25,23,10,159,135,111
24,8,6,,0,0,7,159,128,0
24,8,7,0,0,0,7,157,126,0
24,8,5,0,0,0,7,160,129,0
3,12,3,1,0,0,5,158,117,123
3,12,4,2,6,6,7,162,116,120
3,12,7,3,9.25,3.25,9,159,113,110
3,12,5,4,14.25,5,6,161,115,109
3,12,10,5,19.25,5,9,141,105,93
3,12,12,6,26.25,7,6,151,105,86
3,12,1,7,38.25,12,7,166,120,91
3,12,9,8,38.75,0.5,9,146,110,80
3,12,8,9,53.75,15,6,158,112,69
3,12,11,10,55,1.25,8,151,105,61
3,12,2,11,57,2,4,165,119,73
3,12,6,12,68,11,5,160,114,58
2,12,2,1,0,0,8,160,127,134
2,12,10,2,1.25,1.25,3,147,127,114
2,12,5,3,5.25,4,6,151,119,116
2,12,12,4,6,0.75,7,146,111,109
2,12,3,5,10,4,6,163,125,119
2,12,4,6,11.75,1.75,4,162,124,116
2,12,7,7,14,2.25,5,153,118,107
2,12,11,8,15.5,1.5,8,141,111,100
2,12,9,9,16.25,0.75,4,143,113,100
2,12,1,10,58.25,42,6,163,128,78
2,12,8,11,72.25,14,8,156,118,55
2,12,6,12,76.75,4.5,8,153,118,51
3,9,3,1,0,0,9,164,172,180
3,9,9,2,0.2,0.2,6,164,171,180
3,9,1,3,13.25,13,10,164,165,166
3,9,7,4,16.5,3.25,8,164,168,163
3,9,5,5,39.5,23,6,164,156,145
3,9,4,,0,0,8,164,175,180
3,9,8,,0,0,6,164,157,161
3,9,2,0,0,0,9,164,162,0
3,9,6,0,0,0,9,164,168,0
2,10,1,1,0,0,5,162,147,157
2,10,3,2,13,13,6,162,0,142
2,10,2,3,20,7,4,162,138,134
2,10,4,4,20.5,0.5,5,159,140,132
2,10,8,5,21.25,0.75,4,154,0,124
2,10,7,6,27.25,6,4,154,0,119
2,10,5,7,39.25,12,4,154,0,107
2,10,6,8,40.5,1.25,4,154,0,105
2,10,10,9,48.5,8,6,154,0,97
2,10,9,0,0,0,4,154,0,0
24,9,9,1,0,0,6,149,127,137
24,9,10,2,0.75,0.75,6,144,122,133
24,9,5,3,12.75,12,5,153,131,129
24,9,4,4,41.75,29,5,153,131,98
24,9,7,,0,0,6,148,129,88
24,9,3,,0,0,6,154,132,0
24,9,8,0,0,0,6,150,128,0
24,9,6,0,0,0,5,152,130,0
24,9,2,0,0,0,7,162,140,0
3,7,6,1,0,0,6,161,146,159
3,7,5,2,4,4,5,161,147,156
3,7,3,3,7.75,3.75,5,161,153,153
3,7,7,4,17.75,10,6,154,137,133
3,7,4,5,25.75,8,5,161,131,133
3,7,2,6,54.75,29,7,161,144,111
3,7,1,,0,0,5,161,140,0
2,5,1,1,0,0,7,161,171,165
2,5,5,2,7,7,7,161,162,156
2,5,2,3,7.75,0.75,4,161,155,154
2,5,3,4,12.25,4.5,4,161,157,150
2,5,4,5,37.25,25,6,161,154,132
25,14,10,1,0,0,4,158,127,132
25,14,7,2,0.75,0.75,6,159,128,131
25,14,5,3,2.5,1.75,5,161,130,132
25,14,2,4,3.25,0.75,4,164,133,135
25,14,6,5,12.25,9,4,158,130,123
25,14,4,6,12.5,0.3,5,162,131,124
25,14,13,7,16.5,4,7,153,122,113
25,14,8,8,19.5,3,5,159,128,114
25,14,9,9,24.5,5,6,158,127,109
25,14,14,10,27.75,3.25,7,152,121,101
25,14,1,11,62.75,35,5,166,135,82
25,14,15,12,71.75,9,7,149,118,57
25,14,3,0,0,0,8,162,131,0
25,14,11,0,0,0,7,157,126,0
2,7,7,1,0,0,3,152,0,121
2,7,5,2,0.5,0.5,3,158,124,124
2,7,4,3,13.5,13,3,158,0,110
2,7,3,4,21.5,8,3,158,0,103
2,7,1,5,35.5,14,3,162,127,94
2,7,2,0,0,0,3,162,0,0
2,7,6,0,0,0,3,147,0,0
2,5,1,1,0,0,5,162,155,161
2,5,4,2,0.3,0.3,6,160,150,160
2,5,2,3,5.25,5,5,162,149,158
2,5,3,4,9.75,4.5,7,162,0,152
2,5,5,5,25.75,16,4,151,144,130
2,5,2,1,0,0,9,164,173,171
2,5,1,2,0.75,0.75,9,164,169,171
2,5,3,3,4.5,3.75,6,160,162,162
2,5,5,4,14.5,10,11,154,162,148
2,5,4,5,26.5,12,6,158,143,144
3,15,4,1,0,0,7,161,140,153
3,15,15,2,1.25,1.25,7,148,127,140
3,15,12,3,15.25,14,8,148,127,130
3,15,14,4,15.75,0.5,9,143,127,128
3,15,2,5,18.25,2.5,9,164,143,141
3,15,8,6,29.25,11,9,152,134,122
3,15,6,7,31.5,2.25,7,157,136,124
3,15,11,8,32.25,0.75,8,153,132,118
3,15,13,9,46.25,14,8,148,127,102
3,15,7,10,60.25,14,9,157,136,95
3,15,9,,0,0,8,154,133,0
3,15,1,0,0,0,8,161,145,0
3,15,5,0,0,0,7,158,137,0
3,15,3,0,0,0,6,162,141,0
3,15,10,SU,0,0,9,153,132,0
3,7,5,1,0,0,8,147,123,128
3,7,1,2,1.75,1.75,7,159,142,146
3,7,2,3,18.75,17,6,163,139,127
3,7,6,4,23.75,5,6,146,122,104
3,7,4,5,35.75,12,6,149,125,96
3,7,3,6,50.75,15,7,150,126,83
3,7,7,7,65.75,15,10,133,116,60
2,13,5,1,0,0,6,158,130,138
2,13,10,2,1,1,4,152,124,131
2,13,8,3,8,7,5,153,125,125
2,13,15,4,11.5,3.5,8,138,117,116
2,13,6,5,16.5,5,5,151,128,120
2,13,1,6,17.75,1.25,4,166,138,130
2,13,4,7,23.75,6,10,162,134,120
2,13,13,8,25,1.25,4,148,120,106
2,13,2,9,26,1,7,164,136,121
2,13,9,10,33,7,4,153,125,103
2,13,3,11,43,10,7,159,134,103
2,13,7,12,49,6,5,154,126,95
2,13,12,0,0,0,8,150,122,0
2,5,4,1,0,0,4,152,0,120
2,5,3,2,17,17,4,152,0,99
2,5,2,3,19,2,4,152,0,101
2,5,1,4,32,13,4,152,0,85
2,5,5,5,79,47,4,145,0,30
22,6,3,1,0,0,8,161,132,141
22,6,2,2,4.5,4.5,11,163,134,137
22,6,5,3,19.5,15,8,150,126,113
22,6,6,4,22.75,3.25,9,155,126,111
22,6,1,5,56.75,34,9,166,137,101
22,6,7,0,0,0,9,154,125,0
3,6,2,1,0,0,8,166,125,129
3,6,1,2,0.5,0.5,5,166,130,130
3,6,4,3,5,4.5,6,162,119,120
3,6,3,4,59,54,7,162,123,66
3,6,7,0,0,0,7,156,0,0
3,6,6,0,0,0,5,153,0,0
24,3,3,1,0,0,9,154,150,160
24,3,2,2,49,49,13,164,165,150
24,3,1,0,0,0,7,164,162,163
25,9,9,1,0,0,6,138,130,142
25,9,10,2,2,2,7,140,127,138
25,9,8,3,3.75,1.75,5,148,135,142
25,9,1,4,12.75,9,7,166,153,152
25,9,11,5,16,3.25,8,137,127,122
25,9,6,6,18.5,2.5,9,153,140,133
25,9,3,7,21.25,2.75,8,157,144,134
25,9,4,8,37.25,16,7,155,142,123
25,9,5,0,0,0,5,154,141,0
3,7,5,1,0,0,9,157,138,153
3,7,1,2,5,5,8,166,147,153
3,7,7,3,6.25,1.25,9,145,133,140
3,7,6,4,42.25,36,10,156,137,105
3,7,8,5,57.25,15,10,146,132,85
3,7,4,,0,0,9,157,138,0
3,7,3,0,0,0,11,161,142,0
2,10,10,1,0,0,6,138,110,122
2,10,9,2,6,6,7,136,112,116
2,10,3,3,9.75,3.75,9,161,130,130
2,10,8,4,13.75,4,11,151,120,114
2,10,5,5,13.75,0.05,8,155,129,124
2,10,1,6,32.75,19,5,166,135,112
2,10,4,7,34.75,2,9,160,129,104
2,10,7,8,35.75,1,8,151,120,92
2,10,6,9,41.75,6,7,152,124,90
2,10,2,10,43.25,1.5,9,162,134,98
3,18,11,1,0,0,8,154,88,95
3,18,9,2,0.5,0.5,7,156,93,101
3,18,8,3,8.5,8,9,154,93,94
3,18,6,4,12,3.5,9,157,94,89
3,18,15,5,18,6,7,142,79,68
3,18,17,6,18.5,0.5,6,139,76,65
3,18,3,7,33.5,15,7,164,98,72
3,18,5,8,35.75,2.25,9,160,94,65
3,18,1,9,36.25,0.5,10,166,100,71
3,18,13,10,36.75,0.5,9,147,81,53
3,18,10,11,40,3.25,6,155,89,56
3,18,4,12,44.5,4.5,8,156,95,58
3,18,12,13,53.5,9,6,150,84,38
3,18,14,14,61.5,8,15,141,80,26
3,18,16,15,68.5,7,7,144,78,17
3,18,18,0,0,0,11,135,74,0
3,18,2,0,0,0,6,163,100,0
3,18,7,0,0,0,5,157,94,0
2,10,1,1,0,0,6,165,139,135
2,10,10,2,2,2,4,149,0,119
2,10,6,3,22,20,5,158,0,108
2,10,8,4,30,8,5,155,0,95
2,10,7,5,30.25,0.3,6,158,0,96
2,10,9,6,36.25,6,7,151,0,89
2,10,3,7,37,0.75,5,158,0,88
2,10,4,8,37.5,0.5,6,158,0,88
2,10,5,9,38.75,1.25,5,158,0,87
2,10,2,0,0,0,5,158,0,0
3,4,1,1,0,0,8,160,138,147
3,4,2,2,0.2,0.2,7,160,151,148
3,4,4,3,98.25,98,7,154,145,0
3,4,3,0,0,0,7,160,143,0
25,10,1,1,0,0,8,159,134,140
25,10,7,2,10,10,5,152,0,117
25,10,9,3,26,16,7,152,0,100
25,10,8,4,26.25,0.2,7,145,0,101
25,10,6,5,41.25,15,6,152,0,88
25,10,4,6,59.25,18,7,145,0,67
25,10,10,7,61.5,2.25,7,152,0,65
25,10,3,8,90.5,29,7,152,0,36
25,10,5,,0,0,5,152,0,0
25,10,11,0,0,0,5,149,0,0
24,9,6,1,0,0,7,155,131,139
24,9,5,2,2,2,11,158,134,137
24,9,3,3,4.75,2.75,9,160,136,138
24,9,2,4,7.75,3,9,162,138,135
24,9,7,5,13.75,6,10,153,129,125
24,9,9,6,23.75,10,7,142,118,101
24,9,4,7,29.75,6,8,159,135,112
24,9,1,0,0,0,10,166,142,0
24,9,8,0,0,0,9,145,121,0
2,13,5,1,0,0,6,162,115,131
2,13,12,2,1.75,1.75,4,153,117,120
2,13,7,3,13.75,12,7,157,113,113
2,13,3,4,14.75,1,9,157,117,117
2,13,4,5,18.5,3.75,7,155,115,110
2,13,9,6,21.25,2.75,5,157,110,104
2,13,8,7,34.25,13,5,157,110,91
2,13,13,8,37,2.75,6,153,106,83
2,13,11,9,37.75,0.75,5,154,107,83
2,13,10,10,42.75,5,9,148,108,79
2,13,1,11,56.75,14,6,166,119,76
2,13,14,12,62.75,6,5,152,105,56
2,13,15,0,0,0,6,145,98,0
2,9,10,1,0,0,5,151,0,112
2,9,2,2,1,1,5,158,120,118
2,9,4,3,10,9,6,158,0,112
2,9,7,4,14,4,5,158,0,105
2,9,3,5,16.25,2.25,5,158,0,103
2,9,5,6,17.5,1.25,5,158,0,102
2,9,6,7,20.5,3,7,158,0,99
2,9,8,8,50.5,30,5,158,0,69
2,9,9,9,63.5,13,7,148,0,49
2,13,10,1,0,0,5,161,110,120
2,13,3,2,3.5,3.5,6,166,115,118
2,13,14,3,8.5,5,7,148,102,100
2,13,6,4,8.5,0.1,8,164,113,111
2,13,12,5,13,4.5,5,148,103,96
2,13,11,6,13.5,0.3,4,151,113,97
2,13,7,7,14.5,1,9,158,112,106
2,13,4,8,15.5,1,6,157,114,105
2,13,13,9,22.5,7,5,153,102,86
2,13,1,10,24.25,1.75,6,160,115,97
2,13,2,11,27,2.75,7,166,115,95
2,13,5,12,40,13,6,165,114,86
2,13,8,0,0,0,8,162,111,0
25,13,3,1,0,0,6,158,0,120
25,13,1,2,2.25,2.25,5,165,139,126
25,13,2,3,2.5,0.3,6,158,0,121
25,13,8,4,8.5,6,7,151,0,112
25,13,13,5,11.25,2.75,6,158,0,111
25,13,12,6,15.75,4.5,7,158,0,105
25,13,4,7,16.25,0.5,5,158,0,104
25,13,14,8,16.75,0.5,6,146,0,97
25,13,7,9,19.75,3,7,158,0,101
25,13,6,10,21,1.25,6,158,0,99
25,13,5,11,22.25,1.25,5,158,0,100
25,13,10,12,35.25,13,7,158,0,85
25,13,11,0,0,0,8,158,0,0
2,11,3,1,0,0,6,162,120,134
2,11,9,2,12,12,6,153,111,113
2,11,7,3,12.75,0.75,8,158,116,116
2,11,10,4,27.75,15,7,152,110,95
2,11,4,5,33.75,6,6,161,119,99
2,11,2,6,41.75,8,7,162,120,93
2,11,6,7,54.75,13,9,159,117,75
2,11,8,,0,0,10,150,111,124
2,11,11,,0,0,7,143,101,0
2,11,1,,0,0,7,162,120,120
2,11,5,0,0,0,8,161,119,0
25,10,7,1,0,0,8,156,100,109
25,10,3,2,1.25,1.25,6,163,107,114
25,10,2,3,2,0.75,6,165,109,114
25,10,8,4,91,89,6,148,97,13
25,10,5,,0,0,6,160,104,0
25,10,10,0,0,0,7,144,95,0
25,10,1,0,0,0,9,166,110,0
25,10,9,0,0,0,6,151,95,0
25,10,6,0,0,0,8,157,101,0
25,10,4,0,0,0,6,162,106,0
24,4,4,1,0,0,8,154,158,161
24,4,1,2,8,8,8,161,159,163
24,4,3,3,10.25,2.25,6,157,145,154
24,4,2,4,39.25,29,9,161,143,127
3,10,12,1,0,0,8,159,130,141
3,10,3,2,2.25,2.25,7,164,135,143
3,10,10,3,13.25,11,7,161,132,131
3,10,13,4,17.75,4.5,6,151,122,114
3,10,2,5,36.75,19,8,166,137,114
3,10,1,6,38.5,1.75,11,159,137,111
3,10,9,7,40,1.5,8,161,132,101
3,10,7,8,50,10,9,156,132,91
3,10,8,0,0,0,9,158,132,0
3,10,6,0,0,0,9,163,134,0
2,15,16,1,0,0,4,145,0,103
2,15,9,2,2.25,2.25,5,158,0,110
2,15,12,3,2.5,0.2,5,158,0,110
2,15,7,4,4.75,2.25,5,158,0,108
2,15,10,5,8.75,4,5,158,0,104
2,15,8,6,12.5,3.75,5,158,0,101
2,15,3,7,14.25,1.75,5,158,0,99
2,15,13,8,14.5,0.3,5,151,0,91
2,15,2,9,21.5,7,5,158,0,93
2,15,1,10,26,4.5,5,158,0,87
2,15,5,11,31,5,5,158,0,82
2,15,14,12,37,6,4,148,0,66
2,15,6,13,65,28,6,158,0,48
2,15,11,14,76,11,5,158,0,37
2,15,4,15,101,25,5,158,0,12
2,15,8,1,0,0,5,158,0,119
2,15,7,2,1.5,1.5,6,158,0,117
2,15,5,3,13.5,12,5,158,0,105
2,15,6,4,13.5,0.05,5,158,0,105
2,15,15,5,16.5,3,4,148,0,92
2,15,10,6,17.25,0.75,5,158,0,101
2,15,13,7,18.25,1,4,143,0,90
2,15,14,8,18.25,0.05,4,148,0,90
2,15,12,9,23.25,5,5,151,0,88
2,15,11,10,44.25,21,5,144,0,67
2,15,9,11,45.5,1.25,5,151,0,73
2,15,1,12,46,0.5,5,158,0,72
2,15,3,13,51,5,5,158,0,67
2,15,4,14,91,40,5,151,0,27
2,15,16,15,110,19,4,148,0,0
3,15,12,1,0,0,9,146,139,151
3,15,9,2,10,10,10,141,141,144
3,15,13,3,10.75,0.75,7,143,136,139
3,15,14,4,12.5,1.75,6,140,136,137
3,15,6,5,13.25,0.75,8,156,149,148
3,15,16,6,13.5,0.3,8,137,133,132
3,15,7,7,15.25,1.75,9,154,147,144
3,15,8,8,18.75,3.5,7,145,141,136
3,15,5,9,19.25,0.5,9,157,150,144
3,15,2,10,21.75,2.5,10,165,158,149
3,15,1,11,22.5,0.75,7,159,159,150
3,15,11,12,29.5,7,10,147,140,124
3,15,3,,0,0,8,161,154,146
3,15,4,0,0,0,9,159,152,0
3,15,10,0,0,0,7,147,140,0
24,11,3,1,0,0,10,163,126,142
24,11,1,2,5,5,6,166,129,138
24,11,11,3,8.25,3.25,9,152,115,120
24,11,8,4,8.75,0.5,6,159,122,132
24,11,5,5,21.75,13,7,161,124,118
24,11,9,6,22,0.3,9,157,120,113
24,11,7,7,29,7,10,156,122,110
24,11,6,8,39,10,8,154,122,103
24,11,4,0,0,0,9,162,125,0
24,11,10,0,0,0,9,156,119,0
24,11,2,0,0,0,8,164,127,0
2,7,7,1,0,0,4,152,0,139
2,7,4,2,3.75,3.75,4,152,0,134
2,7,5,3,4.5,0.75,4,152,0,133
2,7,1,4,9.5,5,4,159,151,134
2,7,3,5,11.5,2,4,156,132,130
2,7,2,6,18.5,7,4,156,134,125
2,7,6,7,19.25,0.75,4,152,0,118
24,5,2,1,0,0,9,158,136,151
24,5,4,2,3.25,3.25,8,154,140,142
24,5,1,3,24.25,21,7,158,139,135
24,5,5,,0,0,5,152,142,0
24,5,3,,0,0,5,156,145,0
2,5,3,1,0,0,5,160,142,140
2,5,1,2,1.25,1.25,5,163,136,140
2,5,2,3,2.5,1.25,6,163,134,139
2,5,5,4,17.5,15,4,154,132,118
2,5,4,5,29.5,12,6,156,0,112
25,13,12,1,0,0,6,140,119,126
25,13,4,2,0.3,0.3,6,162,131,139
25,13,11,3,7.25,7,6,141,120,122
25,13,5,4,8.25,1,6,153,129,130
25,13,6,5,11.5,3.25,7,154,126,123
