going,ran,num,pos,ovr_btn,btn,age,sex,lbs,time,secs,dec,or,rpr,jockey,trainer
Soft,12,9,8,21.75,0.3,7,G,155,05:38.3,338.25,7.5,133,123,Timmy Murphy,Paul Nicholls
Soft,12,1,9,51.75,30,7,G,164,05:44.3,344.25,9,142,–,Richard Johnson,Venetia Williams
Soft,12,10,F,-,-,7,G,155,-,-,10,133,–,B M Cash,A L T Moore
Soft,12,5,PU,-,-,8,G,160,-,-,21,138,–,Tony Dobbin,Noel Meade
Soft,12,2,PU,-,-,9,G,162,-,-,34,140,–,Andrew Thornton,Richard Lee
Soft,6,1,1,0,0,4,G,161,05:37.3,337.3,5,146,160,Mick Fitzgerald,Paul Nicholls
Soft,6,2,2,1,1,4,G,158,05:37.5,337.5,11,125,156,Timmy Murphy,Mark Pitman
Soft,6,5,3,17,16,5,G,152,05:40.7,340.7,6,136,137,Richard Johnson,Philip Hobbs
Soft,6,6,4,25,8,7,G,152,05:42.3,342.3,21,129,126,Jimmy McCarthy,Paul Webber
Soft,6,7,5,36,11,6,M,147,05:44.5,344.5,15,124,121,Norman Williamson,Richard Phillips
Soft,6,3,6,41,5,6,G,155,05:45.5,345.5,2,149,131,Anthony Ross,Mrs M Reveley
Soft,6,3,1,0,0,6,G,161,04:17.4,257.4,3.5,135,152,Norman Williamson,Venetia Williams
Soft,6,1,2,5,5,7,G,164,04:18.4,258.4,8,138,148,Jimmy McCarthy,Paul Webber
Soft,6,5,3,12,7,5,G,155,04:19.8,259.8,3.75,129,132,Richard Johnson,Philip Hobbs
Soft,6,2,4,14,2,7,G,162,04:20.2,260.2,4.33,136,138,Richard Guest,N B Mason
Soft,6,4,5,44,30,7,G,160,04:26.2,266.2,8,134,106,Andrew Thornton,Mrs J Smyth-Osbourne
Soft,6,6,6,74,30,9,G,153,04:32.2,272.2,17,127,99,Mick Fitzgerald,Amanda Perrett
Soft,5,5,1,0,0,5,G,157,05:36.0,336,2.1,–,148,Mick Fitzgerald,Nicky Henderson
Soft,5,3,2,15,15,6,G,164,05:39.0,339,5,125,137,Noel Fehily,Charlie Mann
Soft,5,7,3,19,4,6,G,157,05:39.8,339.8,17,–,125,Philip Hide,J T Gifford
Soft,5,6,F,-,-,7,G,157,-,-,9,–,130,Timmy Murphy,Mark Pitman
Soft,5,1,PU,-,-,9,G,164,-,-,3.75,–,132,A P McCoy,M C Pipe
Soft,8,5,1,0,0,5,G,158,04:19.0,259,15,155,167,Mick Fitzgerald,Nicky Henderson
Soft,8,1,2,6,6,7,G,162,04:20.2,260.2,3.5,163,165,Tony Dobbin,Tim Easterby
Soft,8,7,3,6.25,0.3,9,G,154,04:20.3,260.25,21,155,157,Philip Hide,J T Gifford
Soft,8,6,4,9.75,3.5,5,G,154,04:20.9,260.95,34,–,154,Timmy Murphy,Mark Pitman
Soft,8,3,5,10.25,0.5,10,G,162,04:21.0,261.05,7,167,161,Carl Llewellyn,Nigel Twiston-Davies
Soft,8,8,6,15.25,5,5,G,154,04:22.0,262.05,15,146,148,A P McCoy,M C Pipe
Soft,8,2,PU,-,-,5,G,162,-,-,7,162,–,Andrew Thornton,James Fanshawe
Soft,8,4,PU,-,-,6,G,162,-,-,2.62,–,141,Conor ODwyer,C Roche
Soft,5,5,1,0,0,6,G,154,06:18.9,378.9,6,115,127,Tony Dobbin,Tim Easterby
Soft,5,1,2,1.5,1.5,6,G,161,06:19.2,379.2,3,–,132,Richard Johnson,Alan King
Soft,5,2,3,5,3.5,4,G,161,06:19.9,379.9,4,–,131,Norman Williamson,Mark Pitman
Soft,5,3,4,35,30,7,G,161,06:25.9,385.9,3.25,–,–,Carl Llewellyn,Nigel Twiston-Davies
Soft,5,4,5,63,28,9,G,158,06:31.5,391.5,21,101,–,Timmy Murphy,Jim Old
Soft,7,5,1,0,0,6,G,161,04:15.5,255.5,4,169,173,Richard Johnson,Noel Chance
Soft,7,4,2,11,11,7,G,161,04:17.7,257.7,6,157,162,A P McCoy,Paul Nicholls
Soft,7,1,3,17,6,7,G,161,04:18.9,258.9,9,157,155,Tony Dobbin,Venetia Williams
Soft,7,2,4,31,14,6,G,161,04:21.7,261.7,7.5,157,140,Jimmy McCarthy,Oliver Sherwood
Soft,7,3,5,34,3,9,G,161,04:22.3,262.3,7,165,142,Norman Williamson,Howard Johnson
Soft,7,6,6,54,20,10,G,161,04:26.3,266.3,21,153,119,B J Crowley,Venetia Williams
Soft,7,7,7,69,15,7,G,161,04:29.3,269.3,4.33,159,114,Mick Fitzgerald,Nicky Henderson
Soft,14,14,1,0,0,6,G,140,04:28.4,268.4,26,94,113,Jim Culloty,Peter Jones
Soft,14,11,2,8,8,5,G,143,04:30.0,270,17,97,109,Seamus Durack,Lucy Wadham
Soft,14,4,3,10,2,5,G,153,04:30.4,270.4,13,107,117,T Jenks,Hughie Morrison
Soft,14,7,4,10.25,0.3,7,G,152,04:30.5,270.45,11,106,115,Timmy Murphy,D R Gandolfo
Soft,14,8,5,15.25,5,8,G,147,04:31.4,271.45,17,101,105,Paul W Flynn,Philip Hobbs
Soft,14,10,6,17.25,2,6,G,145,04:31.8,271.85,13,99,101,Tony Dobbin,Richard Lee
Soft,14,13,7,23.25,6,7,G,141,04:33.0,273.05,11,95,92,Carl Llewellyn,C R Barwell
Soft,14,3,8,34.25,11,7,M,155,04:35.2,275.25,11,109,94,Mick Fitzgerald,Steve Gollings
Soft,14,1,9,35.25,1,5,G,164,04:35.5,275.45,4.5,117,108,Warren Marston,Richard Phillips
Soft,14,5,10,37.25,2,5,G,153,04:35.9,275.85,11,107,99,Richard Johnson,Philip Hobbs
Soft,14,9,11,39.75,2.5,5,G,145,04:36.3,276.35,17,99,88,Norman Williamson,Mark Pitman
Soft,14,12,12,44.75,5,5,G,142,04:37.3,277.35,15,96,70,Mattie Batchelor,Gary Moore
Soft,14,2,PU,-,-,5,G,156,-,-,11,110,–,A P McCoy,M C Pipe
Soft,14,6,UR,-,-,8,G,152,-,-,15,106,117,Philip Hide,S Woods
Soft,17,7,1,0,0,6,G,154,04:25.0,265,7,129,147,Mick Fitzgerald,Nicky Henderson
Soft,17,13,2,6,6,6,M,150,04:26.2,266.2,13,125,135,Richard Johnson,Richard Phillips
Soft,17,3,3,9,3,6,G,164,04:26.8,266.8,12,138,146,A P McCoy,M C Pipe
Soft,17,14,4,9.25,0.3,8,G,150,04:26.8,266.85,51,125,132,Seamus Durack,Ian Williams
Soft,17,11,5,10.75,1.5,8,H,150,04:27.1,267.15,26,125,130,Carl Llewellyn,Nigel Twiston-Davies
Soft,17,2,6,12.5,1.75,6,G,165,04:27.5,267.5,6,139,143,Fran Berry,Jonjo ONeill
Soft,17,10,7,19.5,7,6,G,151,04:28.9,268.9,13,126,122,Vince Slattery,R J Baker
Soft,17,16,8,19.75,0.3,5,G,146,04:29.0,268.95,26,121,117,Norman Williamson,Venetia Williams
Soft,17,9,9,20,0.1,6,G,148,04:29.0,269.02,21,128,125,Joffret Huet,M C Pipe
Soft,17,17,10,35,15,5,G,144,04:32.0,272,9,119,115,Philip Hide,Gary Moore
Soft,17,18,11,39,4,8,G,144,04:32.8,272.8,26,119,111,Warren Marston,Pam Sly
Soft,17,5,12,40.25,1.25,6,G,154,04:33.0,273.05,15,135,117,A Bateman,Philip Hobbs
Soft,17,8,13,42.25,2,6,G,153,04:33.5,273.45,21,128,122,Richard Guest,M C Pipe
Soft,17,1,14,66.25,24,5,G,168,04:38.3,278.25,26,142,93,Jacques Ricou,G Macaire
Soft,17,15,15,90.25,24,5,M,149,04:43.0,283.05,26,124,50,Jim Culloty,Henrietta Knight
Soft,17,6,PU,-,-,6,G,157,-,-,17,131,–,Timmy Murphy,Thomas Patrick McGovern
Soft,17,4,PU,-,-,6,G,162,-,-,15,136,–,Tony Dobbin,Richard Fahey
Soft,10,4,1,0,0,6,G,154,05:40.4,340.4,11,120,146,Jim Culloty,Henrietta Knight
Soft,10,8,2,2.5,2.5,7,G,149,05:40.9,340.9,11,115,139,T Jenks,Hughie Morrison
Soft,10,7,3,26.5,24,7,G,150,05:45.7,345.7,7.5,116,119,Richard Johnson,Philip Hobbs
Soft,10,10,4,32.5,6,9,G,141,05:46.9,346.9,26,107,100,Warren Marston,D J Wintle
Soft,10,2,5,37.5,5,8,G,159,05:47.9,347.9,17,125,113,Conor ODwyer,Pat Murphy
Soft,10,9,6,41.5,4,8,G,135,05:48.7,348.7,8,108,92,Padge Whelan,Richard Fahey
Soft,10,5,7,58.5,17,6,G,154,05:52.1,352.1,9,120,87,Tony Dobbin,Ian Williams
Soft,10,6,F,-,-,7,G,150,-,-,17,116,–,Mick Fitzgerald,Nicky Henderson
Soft,10,1,PU,-,-,5,G,164,-,-,2.75,139,–,A P McCoy,M C Pipe
Soft,10,3,UR,-,-,8,G,156,-,-,15,122,–,Carl Llewellyn,Nigel Twiston-Davies
Soft,4,1,1,0,0,11,G,164,06:59.9,419.9,3.25,174,176,Mick Fitzgerald,Paul Nicholls
Soft,4,2,2,30,30,8,G,160,07:05.9,425.9,3.75,154,137,Carl Llewellyn,Nigel Twiston-Davies
Soft,4,4,3,60,30,8,G,154,07:11.9,431.9,2.62,–,106,A P McCoy,M C Pipe
Soft,4,3,UR,-,-,8,G,159,-,-,11,149,–,Jim Culloty,Henrietta Knight
Soft,7,9,1,0,0,9,M,157,05:38.6,338.6,8,163,166,Norman Williamson,Venetia Williams
Soft,7,5,2,6,6,5,G,162,05:39.8,339.8,6.5,147,164,Mick Fitzgerald,Paul Nicholls
Soft,7,1,3,23,17,10,G,162,05:43.2,343.2,26,172,147,Richard Johnson,Richard Phillips
Soft,7,7,4,27,4,7,G,162,05:44.0,344,15,163,143,A P McCoy,Charles Egerton
Soft,7,2,5,51,24,8,G,162,05:48.8,348.8,3,163,119,Tony Dobbin,Tim Easterby
Soft,7,6,6,81,30,5,G,162,05:54.8,354.8,17,141,–,Timmy Murphy,Mark Pitman
Soft,7,8,F,-,-,7,G,162,-,-,3,–,–,Conor ODwyer,C Roche
Soft,11,6,1,0,0,8,G,149,05:38.5,338.5,5,138,152,Richard Johnson,Henry Daly
Soft,11,7,2,3,3,11,G,149,05:39.1,339.1,7,138,145,Richard Guest,N B Mason
Soft,11,3,3,4.25,1.25,7,G,153,05:39.4,339.35,7,142,148,Alan Dempsey,Mrs M Reveley
Soft,11,12,4,5.25,1,10,G,135,05:39.6,339.55,15,129,135,Benjamin Hitchcott,Bob Buckler
Soft,11,9,5,16.25,11,9,M,138,05:41.7,341.75,11,130,125,Barry Keniry,Kevin Bishop
Soft,11,11,6,17,0.75,9,G,140,05:41.9,341.9,7,129,124,Norman Williamson,Venetia Williams
Soft,11,1,7,21,4,7,G,168,05:42.7,342.7,8,157,146,A P McCoy,M C Pipe
Soft,11,10,8,43,22,9,G,140,05:47.1,347.1,21,129,96,Carl Llewellyn,Paul Nicholls
Soft,11,4,9,54,11,9,M,151,05:49.3,349.3,17,140,96,Jim Culloty,Charlie Morlock
Soft,11,2,10,55,1,8,G,156,05:49.5,349.5,13,145,100,Mick Fitzgerald,Martin Todhunter
Soft,11,5,11,85,30,11,G,150,05:55.5,355.5,34,139,–,Tony Dobbin,Alan King
Soft,7,1,1,0,0,4,G,162,04:25.7,265.7,2,–,164,Jacques Ricou,G Macaire
Soft,7,3,2,30,30,4,G,158,04:31.7,271.7,3.75,–,128,Mick Fitzgerald,Nicky Henderson
Soft,7,5,3,33.5,3.5,4,G,154,04:32.4,272.4,15,–,125,Richard Johnson,Tom George
Soft,7,2,4,44.5,11,4,G,162,04:34.6,274.6,5,–,121,A P McCoy,M C Pipe
Soft,7,6,5,74.5,30,4,G,154,04:40.6,280.6,51,–,–,Timmy Murphy,Jim Old
Soft,7,7,6,104.5,30,4,G,154,04:46.6,286.6,51,–,–,Seamus Durack,A Streeter
Soft,7,4,PU,-,-,4,G,154,-,-,26,–,–,Carl Llewellyn,Jim Old
Good,20,17,1,0,0,9,G,161,05:17.5,317.5,34,–,101,Andrew Martin,Rosemary Gasson
Good,20,8,2,3.5,3.5,12,G,168,05:18.2,318.2,9,–,98,Mr R Burton,Richard Price
Good,20,4,3,4,0.5,9,G,163,05:18.3,318.3,21,–,97,Mr G Hanmer,P Jones
Good,20,1,4,14,10,9,G,163,05:20.3,320.3,21,–,87,Mr R Lawther,J Cullinan
Good,20,2,5,17,3,8,G,163,05:20.9,320.9,13,–,84,Mr S Morris,Tim Brown
Good,20,6,6,22,5,10,G,169,05:21.9,321.9,34,–,87,Mr R Hunnisett,Caroline Bailey
Good,20,10,7,23,1,11,G,163,05:22.1,322.1,21,–,78,Mr C Mulhall,R G Makin
Good,20,13,8,24,1,8,G,161,05:22.3,322.3,34,–,77,Mr R Woollacott,Mrs Monique Pike
Good,20,16,CO,-,-,7,G,165,-,-,9,–,–,Mr Chris Wilson,Ann Duffield
Good,20,14,F,-,-,8,G,163,-,-,8,–,–,Dave Crosse,Noel Chance
Good,20,7,PU,-,-,11,G,161,-,-,51,56,–,Mr T Vaughan,Mrs E Kulbicki
Good,20,15,PU,-,-,10,G,165,-,-,11,97,–,Mr David Dunsdon,Michelle Bryant
Good,20,5,PU,-,-,11,G,161,-,-,34,–,–,Mr David Turner,Mrs J M Bailey
Good,20,9,PU,-,-,8,G,161,-,-,67,–,–,Mr E Andrewes,Nicholas Pomfret
Good,20,11,PU,-,-,10,G,165,-,-,8,–,–,Mr M G Miller,K J Cumings
Good,20,12,PU,-,-,10,G,168,-,-,13,74,–,Mr J M Pritchard,Robin Dickin
Good,20,20,PU,-,-,8,M,160,-,-,34,–,–,Mr D S Jones,Lisa Day
Good,20,19,PU,-,-,10,M,156,-,-,17,–,–,Miss S Sharratt,Mrs Susan Norbury
Good,20,18,PU,-,-,7,G,168,-,-,11,–,–,Mr L Jefford,L G Cottrell
Good,20,3,PU,-,-,8,G,165,-,-,34,76,–,Mr A Wintle,Simon Lewis
Good,13,2,1,0,0,12,G,166,06:47.0,407,4.5,–,129,Mr P Scouller,M C Pipe
Good,13,14,2,2.5,2.5,11,G,165,06:47.5,407.5,34,91,118,Mr M G Miller,Bob Buckler
Good,13,6,3,12.5,10,12,G,161,06:49.5,409.5,26,–,108,Miss J Wormall,Mrs B K Thomson
Good,13,11,4,13.75,1.25,9,G,168,06:49.8,409.75,4.5,120,107,Mrs F Needham,R Tate
Good,13,1,5,35.75,22,9,G,167,06:54.2,414.15,5,–,115,Mr R Cope,Caroline Bailey
Good,13,3,6,60.75,25,11,G,166,06:59.2,419.15,51,104,63,Miss S Young,Miss S Young
Good,13,10,7,63.75,3,10,G,163,06:59.8,419.75,101,–,57,Mr M Harris,Miss Katherine Self
Good,13,13,8,83.75,20,9,G,161,07:03.8,423.75,101,76,37,Mr L Hicks,E Haddock
Good,13,7,PU,-,-,12,G,165,-,-,34,–,–,Miss P Gundry,Mrs A L Tory
Good,13,15,PU,-,-,10,G,165,-,-,101,50,–,Mr P J Millington,P J Millington
Good,13,4,PU,-,-,9,G,171,-,-,12,113,103,Mr R Burton,Mrs W D Sykes
Good,13,9,PU,-,-,10,G,161,-,-,34,–,–,Andrew Martin,Rosemary Gasson
Good,13,12,UR,-,-,10,G,165,-,-,5,125,–,Mr F Hutsby,Richard Phillips
Good,27,8,1,0,0,8,G,165,08:32.5,512.5,17,–,103,Miss P Gundry,Mrs O Bush
Good,27,6,2,2,2,8,G,167,08:32.9,512.9,8,110,107,Mr N R Mitchell,Paul Nicholls
Good,27,4,3,3.5,1.5,10,G,169,08:33.2,513.2,13,95,103,Mr A Wintle,Helen Needham
Good,27,2,4,6.5,3,8,G,169,08:33.8,513.8,13,–,100,Mr N Harris,Jeremy Scott
Good,27,9,5,11.5,5,10,G,165,08:34.8,514.8,34,74,92,Mrs V Jackson,Hugh Collingridge
Good,27,19,6,16.5,5,9,G,163,08:35.8,515.8,11,–,87,Mr C Mulhall,R G Makin
Good,27,1,7,19.5,3,12,G,168,08:36.4,516.4,11,–,93,Mr Trevor Glass,John Wade
Good,27,22,8,25.5,6,11,G,161,08:37.6,517.6,15,–,78,Mr David Mansell,R Shail
Good,27,13,9,55.5,30,13,G,161,08:43.6,523.6,34,–,47,Mr James Richardson,Mrs S Richardson
Good,27,10,10,65.5,10,10,G,161,08:45.6,525.6,21,–,37,Mr R Abrahams,Mrs F E Needham
Good,27,15,11,70.5,5,8,G,161,08:46.6,526.6,34,92,32,Mr L Hicks,E Haddock
Good,27,24,PU,-,-,13,G,161,-,-,51,–,–,Miss S Sharratt,E W Froggatt
Good,27,11,PU,-,-,12,G,163,-,-,101,–,–,Mr R Lawther,Richard Harper
Good,27,23,PU,-,-,13,G,161,-,-,17,–,–,Miss Natasha McKim,M F Loggin
Good,27,7,PU,-,-,12,G,163,-,-,21,–,–,Mr Simon Walker,A J Walker
Good,27,18,PU,-,-,12,G,161,-,-,41,87,–,Miss T Cave,R H Alner
Good,27,17,PU,-,-,11,G,161,-,-,67,82,–,Miss E James,Lady Susan Brooke
Good,27,21,PU,-,-,11,G,168,-,-,34,–,–,Mr R Burton,S A Brookshaw
Good,27,20,PU,-,-,11,G,161,-,-,51,–,–,Mr Kahlil Burke,Frederick Sutherland
Good,27,16,PU,-,-,11,G,166,-,-,67,–,–,Mr N Parker,N Parker
Good,27,3,PU,-,-,10,G,165,-,-,26,–,–,Mr T Vaughan,D J Wintle
Good,27,26,PU,-,-,9,M,158,-,-,34,–,–,Miss S Young,Miss S Young
Good,27,25,PU,-,-,8,G,165,-,-,10,–,–,A Honeyball,Paul Nicholls
Good,27,27,PU,-,-,8,M,160,-,-,51,–,–,Mr D S Jones,P Haskins
Good,27,14,PU,-,-,9,G,165,-,-,7.5,–,–,Mr M G Miller,Miss Rachel David
Good,27,28,PU,-,-,7,M,160,-,-,101,–,–,Mr P J Millington,P J Millington
Good,27,5,UR,-,-,11,G,165,-,-,67,–,–,Mr S Pile,Mrs D Mitchell
Good,21,8,1,0,0,11,G,167,05:14.0,314,17,95,113,Mr N R Mitchell,John Ryall
Good,21,4,2,0.2,0.2,8,G,167,05:14.0,314.04,7,–,112,Mr P Scouller,M C Pipe
Good,21,5,3,2.75,2.5,7,G,169,05:14.5,314.55,9,105,110,Mr A Wintle,Helen Needham
Good,21,19,4,15.75,13,10,G,171,05:17.2,317.15,5.5,–,103,Mr R Hunnisett,Caroline Bailey
Good,21,22,5,16.75,1,12,M,160,05:17.4,317.35,34,–,90,Andrew Martin,Andrew J Martin
Good,21,7,6,25.75,9,8,G,169,05:19.1,319.15,21,89,91,Marcus Foley,Matt Hazell
Good,21,14,7,28.25,2.5,9,G,163,05:19.6,319.65,51,–,80,Miss S Young,Miss S Young
Good,21,12,8,29.5,1.25,11,G,165,05:19.9,319.9,34,–,78,T Gibney,Ms Georgina Nicholls
Good,21,16,9,33.5,4,8,G,168,05:20.7,320.7,11,–,74,Mr J M Pritchard,Miss A Nolan
Good,21,24,10,35,1.5,11,M,157,05:21.0,321,21,–,69,Mr J J Tate,Tom Tate
Good,21,3,11,35.5,0.5,9,G,168,05:21.1,321.1,13,112,79,Mr M Holdforth,Brendan Powell
Good,21,9,12,37,1.5,8,G,163,05:21.4,321.4,51,–,71,G Richards,Graham Richards
Good,21,2,13,57,20,11,G,168,05:25.4,325.4,26,107,58,Miss G Hutchinson,P Hutchinson
Good,21,1,14,62,5,9,G,168,05:26.4,326.4,15,103,53,Lee Stephens,Keith Goldsworthy
Good,21,23,15,82,20,9,M,160,05:30.4,330.4,34,66,21,Mr D S Jones,Bernard Llewellyn
Good,21,11,16,82.25,0.2,11,G,161,05:30.5,330.49,67,–,26,Mr J Barnes,Michael Blake
Good,21,6,17,85.75,3.5,7,G,168,05:31.1,331.15,15,–,27,Mr S Sporborg,C Sporborg
Good,21,17,PU,-,-,9,G,165,-,-,17,104,–,Mr E Williams,E R Clough
Good,21,18,PU,-,-,6,G,161,-,-,67,–,–,Mr T Vaughan,Miss F Goldsworthy
Good,21,15,PU,-,-,9,G,161,-,-,51,–,–,Miss K Lovelace,Miss K Lovelace
Good,21,20,UR,-,-,8,G,168,-,-,21,–,–,Mr A Charles-Jones,Mrs S Prouse
Good,14,13,1,0,0,9,G,164,06:33.9,393.9,26,–,92,Andrew Martin,Mrs F J Marriott
Good,14,7,2,5,5,7,G,166,06:34.9,394.9,2.38,–,92,Mr R Lawther,Mrs M Elliot
Good,14,4,3,11,6,8,G,166,06:36.1,396.1,34,74,81,Dave Crosse,H J Manners
Good,14,15,4,11.25,0.3,11,G,168,06:36.2,396.15,4,84,81,Marcus Foley,Matt Hazell
Good,14,8,5,20.25,9,12,G,171,06:38.0,397.95,51,68,75,Mr A Charles-Jones,Mrs J A Young
Good,14,3,6,29.25,9,8,G,164,06:39.8,399.75,15,71,63,Mr James Richardson,Mrs S Richardson
Good,14,9,7,29.5,0.3,9,G,168,06:39.8,399.8,15,–,62,T Gibney,Mrs J Fitzgerald
Good,14,5,8,47.5,18,11,G,171,06:43.4,403.4,34,69,50,Mr J M Pritchard,Susan Nock
Good,14,14,PU,-,-,10,G,164,-,-,21,74,–,Mr David Mansell,Simon Lewis
Good,14,12,PU,-,-,12,G,164,-,-,17,–,–,Mr T Vaughan,P Haskins
Good,14,2,PU,-,-,11,G,171,-,-,21,66,–,Tom Scudamore,Nigel Twiston-Davies
Good,14,11,PU,-,-,10,G,168,-,-,41,–,–,Mr S Bush,Mrs J M Bush
Good,14,10,PU,-,-,9,G,168,-,-,51,–,–,Mr D S Jones,Mrs Christine Hardinge
Good,14,1,PU,-,-,8,G,168,-,-,41,–,–,Mr A Wintle,Matt Sheppard
Good,22,4,1,0,0,7,G,170,04:05.8,245.8,3,–,102,Mr J M Pritchard,Robin Dickin
Good,22,20,2,2,2,9,M,154,04:06.2,246.2,34,–,90,Andrew Martin,Peter Hiatt
Good,22,3,3,3.25,1.25,8,G,165,04:06.4,246.45,11,–,99,Mr Phillip York,Raymond York
Good,22,1,4,7.25,4,9,G,165,04:07.3,247.25,9,–,94,Mr N R Mitchell,J W Dufosee
Good,22,17,5,10.25,3,8,G,163,04:07.9,247.85,34,–,87,Mr A Wintle,Mrs S M Odell
Good,22,2,6,15.25,5,10,G,170,04:08.9,248.85,8,–,86,Mr R Burton,Heather Dalton
Good,22,19,7,15.5,0.3,10,M,160,04:08.9,248.9,11,–,80,Mr C Mulhall,Peter Maddison
Good,22,8,8,16.75,1.25,11,G,159,04:09.1,249.15,15,–,80,Mr T Dennis,Mrs S J Batchelor
Good,22,14,9,18.5,1.75,10,G,161,04:09.5,249.5,26,–,78,G Richards,John O Moore
Good,22,18,10,29.5,11,9,G,159,04:11.7,251.7,34,79,67,Mr John Davidson,J S Haldane
Good,22,12,11,31.5,2,10,G,166,04:12.1,252.1,67,–,65,Mr A Charles-Jones,Mrs S Prouse
Good,22,21,12,37.5,6,7,M,154,04:13.3,253.3,41,–,54,Miss Lucy Pearce,Keith Goldsworthy
Good,22,6,13,40.5,3,6,G,159,04:13.9,253.9,9,–,56,Mr T Vaughan,John O Moore
Good,22,5,14,46.5,6,9,G,159,04:15.1,255.1,51,–,50,Mr P Cowley,S J Gilmore
Good,22,15,15,57.5,11,6,G,161,04:17.3,257.3,101,–,39,Mr R Armson,I J Hooper
Good,22,13,16,70.5,13,7,G,163,04:19.9,259.9,101,–,26,Mr David Dunsdon,P J Millington
Good,22,11,17,78.5,8,8,G,163,04:21.5,261.5,67,–,18,Mr P J Millington,P J Millington
Good,22,10,18,79,0.5,11,G,163,04:21.6,261.6,34,–,18,A Honeyball,N J Dawe
Good,22,16,F,-,-,8,G,163,-,-,101,–,–,Mr D S Jones,Lisa Day
Good,22,7,PU,-,-,11,G,159,-,-,51,–,–,Mr J Oldring,Frederick Sutherland
Good,22,9,PU,-,-,10,G,159,-,-,51,–,–,Mr S J Graham,F L Matthews
Good,22,22,UR,-,-,6,M,154,-,-,101,61,–,Mr Kahlil Burke,Paul Morris
Good,14,4,1,0,0,4,G,153,04:02.8,242.8,21,108,106,Tom Scudamore,Steve Gollings
Good,14,7,2,5,5,5,G,156,04:03.8,243.8,1.44,–,106,Paul W Flynn,Philip Hobbs
Good,14,3,3,10,5,5,G,156,04:04.8,244.8,21,–,96,Timmy Murphy,D R Gandolfo
Good,14,1,4,11.5,1.5,4,G,156,04:05.1,245.1,17,96,94,Noel Fehily,Charlie Mann
Good,14,15,5,14.5,3,4,F,151,04:05.7,245.7,15,–,86,Alan Dempsey,Les Eyre
Good,14,14,6,15,0.5,5,M,151,04:05.8,245.8,51,–,86,Warren Marston,Pam Sly
Good,14,6,7,15.25,0.3,5,G,156,04:05.8,245.85,26,–,90,Robert Thornton,Alan King
Good,14,10,8,17,1.75,5,G,156,04:06.2,246.2,15,–,88,Carl Llewellyn,Jim Old
Good,14,12,9,18.25,1.25,6,M,151,04:06.4,246.45,26,–,82,Adrian Maguire,Ferdy Murphy
Good,14,11,10,19.25,1,6,G,156,04:06.7,246.65,11,–,86,A P McCoy,Ian Williams
Good,14,2,11,33.25,14,7,G,156,04:09.5,249.45,34,–,72,Leighton Aspell,J T Gifford
Good,14,9,12,33.5,0.3,6,G,156,04:09.5,249.5,101,–,72,J R Kavanagh,Bob Buckler
Good,14,13,PU,-,-,7,M,151,-,-,51,71,–,C Maude,Julian Poulton
Good,14,5,PU,-,-,4,G,156,-,-,34,–,–,Jason Maguire,Tom George
Good,3,1,1,0,0,6,G,166,04:13.6,253.6,2.38,125,131,A P McCoy,M C Pipe
Good,3,4,2,30,30,7,M,153,04:19.6,259.6,11,96,103,Carl Llewellyn,Nigel Twiston-Davies
Good,3,2,UR,-,-,6,G,163,-,-,1.8,–,–,Timmy Murphy,Paul Nicholls
Good,12,3,1,0,0,7,G,163,05:08.6,308.6,2.5,135,155,Mick Fitzgerald,Philip Hobbs
Good,12,1,2,5,5,5,G,164,05:09.6,309.6,15,136,146,A S Smith,Heather Dalton
Good,12,2,3,7.5,2.5,6,M,163,05:10.1,310.1,6.5,135,142,A P McCoy,M C Pipe
Good,12,7,4,9.5,2,5,G,142,05:10.5,310.5,10,119,124,C Rafter,Charlie Mann
Good,12,11,5,13,3.5,5,G,145,05:11.2,311.2,11,117,120,Adrian Maguire,Brendan Powell
Good,12,12,6,20,7,6,G,143,05:12.6,312.6,15,115,113,Tony Dobbin,Jonjo ONeill
Good,12,8,7,25,5,5,M,146,05:13.6,313.6,17,118,109,Sean Curran,Seamus Mullins
Good,12,5,8,25.5,0.5,8,G,155,05:13.7,313.7,13,127,116,B J Crowley,Venetia Williams
Good,12,6,9,25.5,0.1,5,G,148,05:13.7,313.72,21,120,109,Timmy Murphy,Mark Pitman
Good,12,4,10,40.5,15,9,G,155,05:16.7,316.7,15,132,106,Mr David Dunsdon,J T Gifford
Good,12,10,11,41,0.5,6,G,146,05:16.8,316.8,21,118,91,Carl Llewellyn,Nigel Twiston-Davies
Good,12,9,12,71,30,8,G,146,05:22.8,322.8,34,118,–,Warren Marston,D J Wintle
Good,7,2,1,0,0,3,C,160,04:03.7,243.7,4.5,–,116,Tony Dobbin,Jonjo ONeill
Good,7,4,2,1.5,1.5,3,G,152,04:04.0,244,4.5,–,105,A P McCoy,Tom George
Good,7,3,3,10.5,9,3,G,156,04:05.8,245.8,3.75,–,102,Leighton Aspell,R J OSullivan
Good,7,6,4,14,3.5,3,G,152,04:06.5,246.5,21,–,94,Seamus Durack,J S Moore
Good,7,1,5,15.75,1.75,3,C,160,04:06.9,246.85,4.5,–,98,Paul W Flynn,Philip Hobbs
Good,7,5,6,19.25,3.5,3,G,152,04:07.5,247.55,9,–,89,C Maude,Brendan Powell
Good,7,7,7,39.25,20,3,F,147,04:11.6,251.55,51,–,62,Adrian Maguire,Dr P Pritchard
